t,right_knee_joint
7.877500,-0.960072122
7.880000,-0.956322600
7.882500,-0.952541389
7.885000,-0.948730982
7.887500,-0.944678409
7.890000,-0.940988199
7.892500,-0.936903290
7.895000,-0.932967387
7.897500,-0.929022990
7.900000,-0.925067511
7.902500,-0.921103727
7.905000,-0.917134666
7.907500,-0.913163440
7.910000,-0.909193235
7.912500,-0.905227313
7.915000,-0.901269011
7.917500,-0.897321739
7.920000,-0.893388983
7.922500,-0.889474303
7.925000,-0.885581334
7.927500,-0.881713783
7.930000,-0.877875432
7.932500,-0.874070137
7.935000,-0.870301829
7.937500,-0.866574510
7.940000,-0.862892261
7.942500,-0.859259235
7.945000,-0.855679667
7.947500,-0.852157866
7.950000,-0.848698228
7.952500,-0.845305232
7.955000,-0.841983447
7.957500,-0.838737542
7.960000,-0.835572288
7.962500,-0.832492574
7.965000,-0.829503419
7.967500,-0.826609991
7.970000,-0.823817632
7.972500,-0.821131888
7.975000,-0.818558556
7.977500,-0.816103740
7.980000,-0.813773932
7.982500,-0.811576130
7.985000,-0.809518007
7.987500,-0.807608173
7.990000,-0.805856598
7.992500,-0.804275366
7.995000,-0.802880200
7.997500,-0.801694287
8.000000,-0.800766132
8.002500,-0.799996901
8.005000,-0.799173364
8.007500,-0.798288338
8.010000,-0.797341696
8.012500,-0.796333602
8.015000,-0.795264288
8.017500,-0.794134041
8.020000,-0.792943206
8.022500,-0.791692185
8.025000,-0.790381437
8.027500,-0.789011474
8.030000,-0.787582869
8.032500,-0.786096247
8.035000,-0.784552290
8.037500,-0.782951735
8.040000,-0.781295375
8.042500,-0.779584057
8.045000,-0.777818682
8.047500,-0.776000206
8.050000,-0.774129639
8.052500,-0.772208044
8.055000,-0.770236536
8.057500,-0.768216284
8.060000,-0.766148508
8.062500,-0.764034482
8.065000,-0.761875528
8.067500,-0.759673021
8.070000,-0.757428384
8.072500,-0.755143092
8.075000,-0.752818667
8.077500,-0.750456680
8.080000,-0.748058748
8.082500,-0.745626536
8.085000,-0.743161756
8.087500,-0.740666163
8.090000,-0.738141556
8.092500,-0.735589779
8.095000,-0.733012716
8.097500,-0.730412295
8.100000,-0.727790481
8.102500,-0.725149279
8.105000,-0.722490733
8.107500,-0.719816921
8.110000,-0.717129957
8.112500,-0.714431988
8.115000,-0.711725193
8.117500,-0.709011782
8.120000,-0.706293993
8.122500,-0.703574091
8.125000,-0.700854366
8.127500,-0.698274949
8.130000,-0.695423436
8.132500,-0.692849753
8.135000,-0.690015189
8.137500,-0.687461590
8.140000,-0.684795425
8.142500,-0.682134193
8.145000,-0.679490859
8.147500,-0.676868797
8.150000,-0.674270516
8.152500,-0.671698454
8.155000,-0.669155037
8.157500,-0.666642684
8.160000,-0.664163807
8.162500,-0.661720805
8.165000,-0.659316063
8.167500,-0.656951948
8.170000,-0.654630805
8.172500,-0.652354954
8.175000,-0.650126689
8.177500,-0.647948270
8.180000,-0.645821924
8.182500,-0.643749839
8.185000,-0.641734160
8.187500,-0.639776990
8.190000,-0.637880379
8.192500,-0.636046329
8.195000,-0.634276784
8.197500,-0.632573629
8.200000,-0.630938689
8.202500,-0.629373721
8.205000,-0.627880416
8.207500,-0.626460390
8.210000,-0.625115186
8.212500,-0.623846272
8.215000,-0.622791951
8.217500,-0.621537707
8.220000,-0.620611564
8.222500,-0.619657599
8.225000,-0.618763762
8.227500,-0.617949198
8.230000,-0.617218555
8.232500,-0.616573398
8.235000,-0.616014579
8.237500,-0.615542725
8.240000,-0.615271847
8.242500,-0.614989125
8.245000,-0.614749147
8.247500,-0.614577125
8.250000,-0.614577125
8.252500,-0.614577125
8.255000,-0.614577125
8.257500,-0.614577125
8.260000,-0.614872470
8.262500,-0.615235958
8.265000,-0.615677937
8.267500,-0.616451924
8.270000,-0.616935087
8.272500,-0.617871148
8.275000,-0.618750266
8.277500,-0.619682731
8.280000,-0.620690616
8.282500,-0.621777517
8.285000,-0.622943153
8.287500,-0.624186382
8.290000,-0.625505827
8.292500,-0.626900003
8.295000,-0.628367343
8.297500,-0.629906210
8.300000,-0.631744830
8.302500,-0.633240634
8.305000,-0.635188417
8.307500,-0.637023073
8.310000,-0.638902584
8.312500,-0.640839721
8.315000,-0.642833828
8.317500,-0.644882996
8.320000,-0.646985165
8.322500,-0.649138225
8.325000,-0.651340033
8.327500,-0.653588414
8.330000,-0.655881164
8.332500,-0.658216052
8.335000,-0.660590827
8.337500,-0.663003218
8.340000,-0.665450936
8.342500,-0.667931681
8.345000,-0.670443139
8.347500,-0.672982991
8.350000,-0.675548912
8.352500,-0.678138571
8.355000,-0.680749642
8.357500,-0.683379796
8.360000,-0.686026712
8.362500,-0.688688074
8.365000,-0.691361575
8.367500,-0.694044920
8.370000,-0.696735826
8.372500,-0.699432026
8.375000,-0.702131268
8.377500,-0.704831320
8.380000,-0.707529972
8.382500,-0.710225033
8.385000,-0.712914338
8.387500,-0.715595746
8.390000,-0.718267143
8.392500,-0.720926443
8.395000,-0.723571591
8.397500,-0.726200559
8.400000,-0.728938467
8.402500,-0.731399593
8.405000,-0.734082206
8.407500,-0.736617114
8.410000,-0.739122277
8.412500,-0.741600372
8.415000,-0.744049758
8.417500,-0.746468669
8.420000,-0.748855378
8.422500,-0.751208195
8.425000,-0.753525477
8.427500,-0.755805622
8.430000,-0.758047070
8.432500,-0.760248308
8.435000,-0.762407866
8.437500,-0.764524321
8.440000,-0.766596295
8.442500,-0.768622457
8.445000,-0.770601522
8.447500,-0.772532254
8.450000,-0.774413463
8.452500,-0.776244010
8.455000,-0.778022801
8.457500,-0.779748793
8.460000,-0.781420993
8.462500,-0.783038457
8.465000,-0.784600290
8.467500,-0.786105649
8.470000,-0.787553739
8.472500,-0.788943820
8.475000,-0.790275197
8.477500,-0.791547231
8.480000,-0.792759333
8.482500,-0.793910964
8.485000,-0.795001638
8.487500,-0.796030920
8.490000,-0.796998428
8.492500,-0.797903829
8.495000,-0.798746845
8.497500,-0.799527249
8.500000,-0.800244864
8.502500,-0.801109536
8.505000,-0.802228822
8.507500,-0.803558574
8.510000,-0.805074582
8.512500,-0.806760671
8.515000,-0.808604509
8.517500,-0.810595978
8.520000,-0.812726371
8.522500,-0.814987953
8.525000,-0.817373690
8.527500,-0.819877069
8.530000,-0.822491983
8.532500,-0.825212644
8.535000,-0.828033523
8.537500,-0.830949305
8.540000,-0.833954855
8.542500,-0.837045194
8.545000,-0.840215474
8.547500,-0.843460970
8.550000,-0.846777064
8.552500,-0.850159236
8.555000,-0.853603055
8.557500,-0.857104178
8.560000,-0.860658342
8.562500,-0.864261361
8.565000,-0.867909123
8.567500,-0.871597591
8.570000,-0.875322797
8.572500,-0.879080844
8.575000,-0.882867902
8.577500,-0.886680213
8.580000,-0.890514083
8.582500,-0.894365889
8.585000,-0.898232073
8.587500,-0.902109145
8.590000,-0.905993684
8.592500,-0.909882334
8.595000,-0.913771806
8.597500,-0.917658881
8.600000,-0.921540404
8.602500,-0.925413288
8.605000,-0.929274515
8.607500,-0.933121131
8.610000,-0.936950250
8.612500,-0.940759054
8.615000,-0.944544789
8.617500,-0.948304769
8.620000,-0.952036372
8.622500,-0.955737045
8.625000,-0.959404297
8.627500,-0.963035703
8.630000,-0.966628903
8.632500,-0.970181599
8.635000,-0.973691558
8.637500,-0.977156610
8.640000,-0.980913542
8.642500,-0.984615747
8.645000,-0.988254686
8.647500,-0.991829440
8.650000,-0.995338379
8.652500,-0.998779860
8.655000,-1.002152299
8.657500,-1.005518934
8.660000,-1.008692990
8.662500,-1.011907557
8.665000,-1.014931122
8.667500,-1.017996234
8.670000,-1.020747156
8.672500,-1.023579473
8.675000,-1.026352564
8.677500,-1.029047373
8.680000,-1.031660605
8.682500,-1.034190984
8.685000,-1.036637518
8.687500,-1.038999292
8.690000,-1.041275436
8.692500,-1.043465124
8.695000,-1.045567570
8.697500,-1.047582032
8.700000,-1.049507805
8.702500,-1.051344223
8.705000,-1.053090658
8.707500,-1.054746522
8.710000,-1.056311259
8.712500,-1.057784351
8.715000,-1.059165316
8.717500,-1.060453704
8.720000,-1.061649100
8.722500,-1.062751122
8.725000,-1.063759420
8.727500,-1.064587275
8.730000,-1.065416046
8.732500,-1.066154247
8.735000,-1.066798531
8.737500,-1.067347996
8.740000,-1.067802318
8.742500,-1.068006493
8.745000,-1.068187718
8.747500,-1.068456427
8.750000,-1.068539610
8.752500,-1.068539610
8.755000,-1.068539610
8.757500,-1.068314217
8.760000,-1.068106484
8.762500,-1.067752024
8.765000,-1.067291549
8.767500,-1.066469439
8.770000,-1.065782268
8.772500,-1.064985956
8.775000,-1.064073301
8.777500,-1.063070444
8.780000,-1.062074592
8.782500,-1.060922048
8.785000,-1.059667637
8.787500,-1.058326735
8.790000,-1.056902436
8.792500,-1.055395679
8.795000,-1.053569946
8.797500,-1.052055176
8.800000,-1.050080195
8.802500,-1.048180809
8.805000,-1.046215573
8.807500,-1.044174317
8.810000,-1.042056921
8.812500,-1.039864072
8.815000,-1.037596563
8.817500,-1.035255238
8.820000,-1.032840997
8.822500,-1.030354787
8.825000,-1.027797609
8.827500,-1.025170517
8.830000,-1.022474617
8.832500,-1.019711071
8.835000,-1.016881095
8.837500,-1.013985963
8.840000,-1.011027004
8.842500,-1.008005606
8.845000,-1.004923216
8.847500,-1.001781340
8.850000,-0.998581544
8.852500,-0.995325457
8.855000,-0.992014768
8.857500,-0.988651230
8.860000,-0.985236660
8.862500,-0.981772940
8.865000,-0.978262015
8.867500,-0.974705898
8.870000,-0.971106670
8.872500,-0.967466476
8.875000,-0.963787532
8.877500,-0.960072122
8.880000,-0.956322600
8.882500,-0.952541389
8.885000,-0.948730982
8.887500,-0.944678409
8.890000,-0.940988199
8.892500,-0.936903290
8.895000,-0.932967387
8.897500,-0.929022990
8.900000,-0.925067511
8.902500,-0.921103727
8.905000,-0.917134666
8.907500,-0.913163440
8.910000,-0.909193235
8.912500,-0.905227313
8.915000,-0.901269011
8.917500,-0.897321739
8.920000,-0.893388983
8.922500,-0.889474303
8.925000,-0.885581334
8.927500,-0.881713783
8.930000,-0.877875432
8.932500,-0.874070137
8.935000,-0.870301829
8.937500,-0.866574510
8.940000,-0.862892261
8.942500,-0.859259235
8.945000,-0.855679667
8.947500,-0.852157866
8.950000,-0.848698228
8.952500,-0.845305232
8.955000,-0.841983447
8.957500,-0.838737542
8.960000,-0.835572288
8.962500,-0.832492574
8.965000,-0.829503419
8.967500,-0.826609991
8.970000,-0.823817632
8.972500,-0.821131888
8.975000,-0.818558556
8.977500,-0.816103740
8.980000,-0.813773932
8.982500,-0.811576130
8.985000,-0.809518007
8.987500,-0.807608173
8.990000,-0.805856598
8.992500,-0.804275366
8.995000,-0.802880200
8.997500,-0.801694287
9.000000,-0.800766132
9.002500,-0.799996901
9.005000,-0.799173364
9.007500,-0.798288338
9.010000,-0.797341696
9.012500,-0.796333602
9.015000,-0.795264288
9.017500,-0.794134041
9.020000,-0.792943206
9.022500,-0.791692185
9.025000,-0.790381437
9.027500,-0.789011474
9.030000,-0.787582869
9.032500,-0.786096247
9.035000,-0.784552290
9.037500,-0.782951735
9.040000,-0.781295375
9.042500,-0.779584057
9.045000,-0.777818682
9.047500,-0.776000206
9.050000,-0.774129639
9.052500,-0.772208044
9.055000,-0.770236536
9.057500,-0.768216284
9.060000,-0.766148508
9.062500,-0.764034482
9.065000,-0.761875528
9.067500,-0.759673021
9.070000,-0.757428384
9.072500,-0.755143092
9.075000,-0.752818667
9.077500,-0.750456680
9.080000,-0.748058748
9.082500,-0.745626536
9.085000,-0.743161756
9.087500,-0.740666163
9.090000,-0.738141556
9.092500,-0.735589779
9.095000,-0.733012716
9.097500,-0.730412295
9.100000,-0.727790481
9.102500,-0.725149279
9.105000,-0.722490733
9.107500,-0.719816921
9.110000,-0.717129957
9.112500,-0.714431988
9.115000,-0.711725193
9.117500,-0.709011782
9.120000,-0.706293993
9.122500,-0.703574091
9.125000,-0.700854366
9.127500,-0.698274949
9.130000,-0.695423436
9.132500,-0.692849753
9.135000,-0.690015189
9.137500,-0.687461590
9.140000,-0.684795425
9.142500,-0.682134193
9.145000,-0.679490859
9.147500,-0.676868797
9.150000,-0.674270516
9.152500,-0.671698454
9.155000,-0.669155037
9.157500,-0.666642684
9.160000,-0.664163807
9.162500,-0.661720805
9.165000,-0.659316063
9.167500,-0.656951948
9.170000,-0.654630805
9.172500,-0.652354954
9.175000,-0.650126689
9.177500,-0.647948270
9.180000,-0.645821924
9.182500,-0.643749839
9.185000,-0.641734160
9.187500,-0.639776990
9.190000,-0.637880379
9.192500,-0.636046329
9.195000,-0.634276784
9.197500,-0.632573629
9.200000,-0.630938689
9.202500,-0.629373721
9.205000,-0.627880416
9.207500,-0.626460390
9.210000,-0.625115186
9.212500,-0.623846272
9.215000,-0.622791951
9.217500,-0.621537707
9.220000,-0.620611564
9.222500,-0.619657599
9.225000,-0.618763762
9.227500,-0.617949198
9.230000,-0.617218555
9.232500,-0.616573398
9.235000,-0.616014579
9.237500,-0.615542725
9.240000,-0.615271847
9.242500,-0.614989125
9.245000,-0.614749147
9.247500,-0.614577125
9.250000,-0.614577125
9.252500,-0.614577125
9.255000,-0.614577125
9.257500,-0.614577125
9.260000,-0.614872470
9.262500,-0.615235958
9.265000,-0.615677937
9.267500,-0.616451924
9.270000,-0.616935087
9.272500,-0.617871148
9.275000,-0.618750266
9.277500,-0.619682731
9.280000,-0.620690616
9.282500,-0.621777517
9.285000,-0.622943153
9.287500,-0.624186382
9.290000,-0.625505827
9.292500,-0.626900003
9.295000,-0.628367343
9.297500,-0.629906210
9.300000,-0.631744830
9.302500,-0.633240634
9.305000,-0.635188417
9.307500,-0.637023073
9.310000,-0.638902584
9.312500,-0.640839721
9.315000,-0.642833828
9.317500,-0.644882996
9.320000,-0.646985165
9.322500,-0.649138225
9.325000,-0.651340033
9.327500,-0.653588414
9.330000,-0.655881164
9.332500,-0.658216052
9.335000,-0.660590827
9.337500,-0.663003218
9.340000,-0.665450936
9.342500,-0.667931681
9.345000,-0.670443139
9.347500,-0.672982991
9.350000,-0.675548912
9.352500,-0.678138571
9.355000,-0.680749642
9.357500,-0.683379796
9.360000,-0.686026712
9.362500,-0.688688074
9.365000,-0.691361575
9.367500,-0.694044920
9.370000,-0.696735826
9.372500,-0.699432026
9.375000,-0.702131268
9.377500,-0.704831320
9.380000,-0.707529972
9.382500,-0.710225033
9.385000,-0.712914338
9.387500,-0.715595746
9.390000,-0.718267143
9.392500,-0.720926443
9.395000,-0.723571591
9.397500,-0.726200559
9.400000,-0.728938467
9.402500,-0.731399593
9.405000,-0.734082206
9.407500,-0.736617114
9.410000,-0.739122277
9.412500,-0.741600372
9.415000,-0.744049758
9.417500,-0.746468669
9.420000,-0.748855378
9.422500,-0.751208195
9.425000,-0.753525477
9.427500,-0.755805622
9.430000,-0.758047070
9.432500,-0.760248308
9.435000,-0.762407866
9.437500,-0.764524321
9.440000,-0.766596295
9.442500,-0.768622457
9.445000,-0.770601522
9.447500,-0.772532254
9.450000,-0.774413463
9.452500,-0.776244010
9.455000,-0.778022801
9.457500,-0.779748793
9.460000,-0.781420993
9.462500,-0.783038457
9.465000,-0.784600290
9.467500,-0.786105649
9.470000,-0.787553739
9.472500,-0.788943820
9.475000,-0.790275197
9.477500,-0.791547231
9.480000,-0.792759333
9.482500,-0.793910964
9.485000,-0.795001638
9.487500,-0.796030920
9.490000,-0.796998428
9.492500,-0.797903829
9.495000,-0.798746845
9.497500,-0.799527249
9.500000,-0.800244864
9.502500,-0.801109536
9.505000,-0.802228822
9.507500,-0.803558574
9.510000,-0.805074582
9.512500,-0.806760671
9.515000,-0.808604509
9.517500,-0.810595978
9.520000,-0.812726371
9.522500,-0.814987953
9.525000,-0.817373690
9.527500,-0.819877069
9.530000,-0.822491983
9.532500,-0.825212644
9.535000,-0.828033523
9.537500,-0.830949305
9.540000,-0.833954855
9.542500,-0.837045194
9.545000,-0.840215474
9.547500,-0.843460970
9.550000,-0.846777064
9.552500,-0.850159236
9.555000,-0.853603055
9.557500,-0.857104178
9.560000,-0.860658342
9.562500,-0.864261361
9.565000,-0.867909123
9.567500,-0.871597591
9.570000,-0.875322797
9.572500,-0.879080844
9.575000,-0.882867902
9.577500,-0.886680213
9.580000,-0.890514083
9.582500,-0.894365889
9.585000,-0.898232073
9.587500,-0.902109145
9.590000,-0.905993684
9.592500,-0.909882334
9.595000,-0.913771806
9.597500,-0.917658881
9.600000,-0.921540404
9.602500,-0.925413288
9.605000,-0.929274515
9.607500,-0.933121131
9.610000,-0.936950250
9.612500,-0.940759054
9.615000,-0.944544789
9.617500,-0.948304769
9.620000,-0.952036372
9.622500,-0.955737045
9.625000,-0.959404297
9.627500,-0.963035703
9.630000,-0.966628903
9.632500,-0.970181599
9.635000,-0.973691558
9.637500,-0.977156610
9.640000,-0.980913542
9.642500,-0.984615747
9.645000,-0.988254686
9.647500,-0.991829440
9.650000,-0.995338379
9.652500,-0.998779860
9.655000,-1.002152299
9.657500,-1.005518934
9.660000,-1.008692990
9.662500,-1.011907557
9.665000,-1.014931122
9.667500,-1.017996234
9.670000,-1.020747156
9.672500,-1.023579473
9.675000,-1.026352564
9.677500,-1.029047373
9.680000,-1.031660605
9.682500,-1.034190984
9.685000,-1.036637518
9.687500,-1.038999292
9.690000,-1.041275436
9.692500,-1.043465124
9.695000,-1.045567570
9.697500,-1.047582032
9.700000,-1.049507805
9.702500,-1.051344223
9.705000,-1.053090658
9.707500,-1.054746522
9.710000,-1.056311259
9.712500,-1.057784351
9.715000,-1.059165316
9.717500,-1.060453704
9.720000,-1.061649100
9.722500,-1.062751122
9.725000,-1.063759420
9.727500,-1.064587275
9.730000,-1.065416046
9.732500,-1.066154247
9.735000,-1.066798531
9.737500,-1.067347996
9.740000,-1.067802318
9.742500,-1.068006493
9.745000,-1.068187718
9.747500,-1.068456427
9.750000,-1.068539610
9.752500,-1.068539610
9.755000,-1.068539610
9.757500,-1.068314217
9.760000,-1.068106484
9.762500,-1.067752024
9.765000,-1.067291549
9.767500,-1.066469439
9.770000,-1.065782268
9.772500,-1.064985956
9.775000,-1.064073301
9.777500,-1.063070444
9.780000,-1.062074592
9.782500,-1.060922048
9.785000,-1.059667637
9.787500,-1.058326735
9.790000,-1.056902436
9.792500,-1.055395679
9.795000,-1.053569946
9.797500,-1.052055176
9.800000,-1.050080195
9.802500,-1.048180809
9.805000,-1.046215573
9.807500,-1.044174317
9.810000,-1.042056921
9.812500,-1.039864072
9.815000,-1.037596563
9.817500,-1.035255238
9.820000,-1.032840997
9.822500,-1.030354787
9.825000,-1.027797609
9.827500,-1.025170517
9.830000,-1.022474617
9.832500,-1.019711071
9.835000,-1.016881095
9.837500,-1.013985963
9.840000,-1.011027004
9.842500,-1.008005606
9.845000,-1.004923216
9.847500,-1.001781340
9.850000,-0.998581544
9.852500,-0.995325457
9.855000,-0.992014768
