t,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
2.802500,0.124464189,-0.000034105,-0.000105776,-0.718942379,0.430001959
2.805000,0.127754692,-0.000033584,-0.000103773,-0.721199339,0.431568828
2.807500,0.131099862,-0.000033048,-0.000101737,-0.723469206,0.433151872
2.810000,0.134497657,-0.000032499,-0.000099670,-0.725749240,0.434749502
2.812500,0.137946016,-0.000031934,-0.000097574,-0.728036714,0.436360144
2.815000,0.141442871,-0.000031356,-0.000095449,-0.730328917,0.437982242
2.817500,0.144986141,-0.000030763,-0.000093296,-0.732623156,0.439614259
2.820000,0.148573737,-0.000030156,-0.000091116,-0.734916765,0.441254684
2.822500,0.152203563,-0.000029536,-0.000088912,-0.737207100,0.442902026
2.825000,0.155873519,-0.000028901,-0.000086683,-0.739491549,0.444554820
2.827500,0.159581499,-0.000028253,-0.000084431,-0.741767531,0.446211628
2.830000,0.163325396,-0.000027592,-0.000082157,-0.744032500,0.447871040
2.832500,0.167103104,-0.000026918,-0.000079863,-0.746283950,0.449531674
2.835000,0.170912515,-0.000026231,-0.000077548,-0.748519412,0.451192178
2.837500,0.174995243,-0.000025485,-0.000075102,-0.750949743,0.453013282
2.840000,0.178632825,-0.000024825,-0.000072891,-0.752949993,0.454555166
2.842500,0.182748504,-0.000024060,-0.000070422,-0.755306489,0.456353446
2.845000,0.186663288,-0.000023335,-0.000068075,-0.757450707,0.458035470
2.847500,0.190593367,-0.000022600,-0.000065716,-0.759559569,0.459705508
2.850000,0.194542651,-0.000021854,-0.000063343,-0.761638630,0.461366164
2.852500,0.198509261,-0.000021097,-0.000060957,-0.763686071,0.463016476
2.855000,0.202491143,-0.000020330,-0.000058559,-0.765699837,0.464655389
2.857500,0.206486255,-0.000019553,-0.000056151,-0.767677922,0.466281878
2.860000,0.210492562,-0.000018766,-0.000053733,-0.769618379,0.467894952
2.862500,0.214508048,-0.000017970,-0.000051306,-0.771519326,0.469493657
2.865000,0.218530713,-0.000017166,-0.000048872,-0.773378942,0.471077075
2.867500,0.222558571,-0.000016353,-0.000046432,-0.775195474,0.472644320
2.870000,0.226589657,-0.000015533,-0.000043986,-0.776967236,0.474194545
2.872500,0.230622025,-0.000014706,-0.000041536,-0.778692607,0.475726937
2.875000,0.234653749,-0.000013872,-0.000039083,-0.780370040,0.477240717
2.877500,0.238682925,-0.000013032,-0.000036627,-0.781998055,0.478735139
2.880000,0.242707671,-0.000012186,-0.000034171,-0.783575245,0.480209496
2.882500,0.246726130,-0.000011336,-0.000031714,-0.785100275,0.481663108
2.885000,0.250736469,-0.000010481,-0.000029258,-0.786571883,0.483095334
2.887500,0.254736881,-0.000009622,-0.000026805,-0.787988882,0.484505564
2.890000,0.258725585,-0.000008760,-0.000024354,-0.789350160,0.485893219
2.892500,0.262700830,-0.000007895,-0.000021907,-0.790654679,0.487257754
2.895000,0.266660891,-0.000007028,-0.000019465,-0.791901480,0.488598654
2.897500,0.270604075,-0.000006160,-0.000017029,-0.793089679,0.489915438
2.900000,0.274528719,-0.000005290,-0.000014600,-0.794218469,0.491207652
2.902500,0.278433191,-0.000004420,-0.000012179,-0.795287122,0.492474874
2.905000,0.282315892,-0.000003551,-0.000009766,-0.796294987,0.493716713
2.907500,0.286175256,-0.000002682,-0.000007363,-0.797241492,0.494932804
2.910000,0.290009753,-0.000001815,-0.000004971,-0.798126145,0.496122815
2.912500,0.293817886,-0.000000950,-0.000002591,-0.798948529,0.497286439
2.915000,0.297598194,-0.000000087,-0.000000223,-0.799708311,0.498423399
2.917500,0.301369014,0.000000777,0.000002145,-0.800445510,0.499549718
2.920000,0.305310075,0.000001684,0.000004628,-0.801528447,0.500814089
2.922500,0.309423111,0.000002638,0.000007227,-0.802961297,0.502217652
2.925000,0.313684071,0.000003635,0.000009927,-0.804696186,0.503740242
2.927500,0.318077833,0.000004672,0.000012718,-0.806703625,0.505369010
2.930000,0.322593295,0.000005749,0.000015595,-0.808962389,0.507094360
2.932500,0.327221401,0.000006865,0.000018550,-0.811455476,0.508908330
2.935000,0.331954295,0.000008019,0.000021579,-0.814168375,0.510803906
2.937500,0.336784884,0.000009211,0.000024678,-0.817088177,0.512774675
2.940000,0.341706600,0.000010441,0.000027844,-0.820203080,0.514814639
2.942500,0.346713243,0.000011708,0.000031072,-0.823502069,0.516918102
2.945000,0.351798882,0.000013013,0.000034358,-0.826974724,0.519079594
2.947500,0.356957793,0.000014356,0.000037701,-0.830611075,0.521293833
2.950000,0.362184408,0.000015736,0.000041095,-0.834401516,0.523555696
2.952500,0.367473288,0.000017153,0.000044538,-0.838336734,0.525860199
2.955000,0.372819094,0.000018606,0.000048028,-0.842407663,0.528202493
2.957500,0.378216572,0.000020097,0.000051561,-0.846605453,0.530577853
2.960000,0.383660544,0.000021624,0.000055133,-0.850921440,0.532981676
2.962500,0.389145895,0.000023187,0.000058743,-0.855347136,0.535409484
2.965000,0.394667571,0.000024786,0.000062386,-0.859874209,0.537856923
2.967500,0.400220570,0.000026420,0.000066061,-0.864494481,0.540319765
2.970000,0.405799944,0.000028088,0.000069764,-0.869199919,0.542793908
2.972500,0.411400794,0.000029790,0.000073493,-0.873982630,0.545275383
2.975000,0.417018268,0.000031526,0.000077244,-0.878834864,0.547760350
2.977500,0.422647566,0.000033294,0.000081015,-0.883749007,0.550245107
2.980000,0.428283933,0.000035094,0.000084804,-0.888717584,0.552726084
2.982500,0.433922667,0.000036925,0.000088606,-0.893733259,0.555199851
2.985000,0.439559113,0.000038786,0.000092421,-0.898788835,0.557663114
2.987500,0.445188668,0.000040675,0.000096244,-0.903877256,0.560112718
2.990000,0.450806778,0.000042592,0.000100073,-0.908991607,0.562545645
2.992500,0.456408946,0.000044535,0.000103905,-0.914125115,0.564959015
2.995000,0.461990726,0.000046503,0.000107738,-0.919271150,0.567350085
2.997500,0.467547727,0.000048495,0.000111569,-0.924423230,0.569716247
3.000000,0.473075616,0.000050509,0.000115395,-0.929575012,0.572055027
3.002500,0.478570116,0.000052543,0.000119214,-0.934720306,0.574364082
3.005000,0.484027010,0.000054596,0.000123022,-0.939853063,0.576641197
3.007500,0.489442140,0.000056667,0.000126818,-0.944967384,0.578884286
3.010000,0.494811410,0.000058752,0.000130598,-0.950057518,0.581091385
3.012500,0.500130786,0.000060851,0.000134360,-0.955117859,0.583260649
3.015000,0.505396297,0.000062962,0.000138101,-0.960142950,0.585390355
3.017500,0.510604037,0.000065082,0.000141818,-0.965127481,0.587478887
3.020000,0.515750167,0.000067210,0.000145509,-0.970066288,0.589524746
3.022500,0.520830912,0.000069343,0.000149171,-0.974954355,0.591526533
3.025000,0.525842569,0.000071479,0.000152802,-0.979786810,0.593482957
3.027500,0.530781500,0.000073616,0.000156399,-0.984558927,0.595392822
3.030000,0.535644139,0.000075751,0.000159959,-0.989266121,0.597255029
3.032500,0.540426993,0.000077883,0.000163479,-0.993903953,0.599068570
3.035000,0.545357943,0.000080124,0.000167105,-0.998728775,0.599563063
3.037500,0.550297531,0.000082409,0.000170745,-1.003584770,0.599609269
3.040000,0.555147254,0.000084688,0.000174339,-1.008357596,0.599631318
3.042500,0.559892658,0.000086953,0.000177877,-1.013029485,0.599650452
3.045000,0.564529825,0.000089198,0.000181356,-1.017595882,0.599668352
3.047500,0.569055725,0.000091422,0.000184773,-1.022053406,0.599685165
3.050000,0.573467477,0.000093622,0.000188125,-1.026398893,0.599700922
3.052500,0.577762290,0.000095794,0.000191412,-1.030629320,0.599715640
3.055000,0.581937461,0.000097936,0.000194629,-1.034741795,0.599729337
3.057500,0.585990370,0.000100045,0.000197774,-1.038733553,0.599742031
3.060000,0.589918485,0.000102118,0.000200846,-1.042601954,0.599753735
3.062500,0.593719359,0.000104151,0.000203841,-1.046344479,0.599764467
3.065000,0.597390631,0.000106142,0.000206758,-1.049958728,0.599774238
3.067500,0.600930028,0.000108089,0.000209593,-1.053442418,0.599783064
3.070000,0.604335365,0.000109987,0.000212346,-1.056793379,0.599790956
3.072500,0.607604543,0.000111835,0.000215012,-1.060009549,0.599797926
3.075000,0.610735552,0.000113629,0.000217591,-1.063088979,0.599803985
3.077500,0.613726471,0.000115367,0.000220079,-1.066029823,0.599809143
3.080000,0.616575468,0.000117046,0.000222476,-1.068830341,0.599813410
3.082500,0.619280799,0.000118663,0.000224778,-1.071488893,0.599816794
3.085000,0.621840814,0.000120216,0.000226984,-1.074003941,0.599819304
3.087500,0.624253950,0.000121702,0.000229091,-1.076374044,0.599820947
3.090000,0.626518739,0.000123119,0.000231097,-1.078597857,0.599821729
3.092500,0.628633802,0.000124464,0.000233002,-1.080674131,0.599821657
3.095000,0.630597853,0.000125736,0.000234802,-1.082601708,0.599820735
3.097500,0.632409701,0.000126931,0.000236496,-1.084379525,0.599818969
3.100000,0.634068246,0.000128048,0.000238082,-1.086006606,0.599816363
3.102500,0.635572483,0.000129086,0.000239559,-1.087482066,0.599812919
3.105000,0.636921502,0.000130041,0.000240925,-1.088805107,0.599808641
3.107500,0.638114485,0.000130913,0.000242178,-1.089975019,0.599803531
3.110000,0.639098583,0.000131588,0.000243139,-1.090929892,0.599462757
3.112500,0.639994645,0.000132223,0.000244034,-1.091809890,0.599454056
3.115000,0.640619696,0.000132702,0.000244750,-1.092421784,0.600000000
3.117500,0.641259552,0.000133205,0.000245463,-1.093052997,0.599868178
3.120000,0.641696996,0.000133594,0.000246036,-1.093483010,0.599441816
3.122500,0.641874449,0.000133761,0.000246295,-1.093656132,0.599831148
3.125000,0.641937928,0.000133865,0.000246477,-1.093719265,0.600000000
3.127500,0.641937928,0.000133865,0.000246477,-1.093719265,0.600000000
3.130000,0.641937928,0.000133865,0.000246477,-1.093719265,0.600000000
3.132500,0.641539553,0.000133745,0.000246331,-1.093351366,0.599335042
3.135000,0.641033658,0.000133555,0.000246117,-1.092866092,0.599469449
3.137500,0.640371070,0.000133275,0.000245795,-1.092225067,0.599540591
3.140000,0.639558714,0.000132915,0.000245368,-1.091436997,0.599551591
3.142500,0.638598926,0.000132475,0.000244836,-1.090504821,0.599503564
3.145000,0.637492805,0.000131958,0.000244201,-1.089429811,0.599397042
3.147500,0.636241166,0.000131363,0.000243463,-1.088212808,0.599232399
3.150000,0.634415690,0.000130502,0.000242443,-1.086399803,0.599143933
3.152500,0.633146037,0.000129902,0.000241676,-1.085178931,0.598965816
3.155000,0.631052239,0.000128898,0.000240446,-1.083111647,0.598759443
3.157500,0.629108650,0.000127974,0.000239300,-1.081204393,0.598601335
3.160000,0.627049170,0.000126989,0.000238058,-1.079188958,0.598388484
3.162500,0.624853806,0.000125931,0.000236709,-1.077041416,0.598112627
3.165000,0.622522140,0.000124801,0.000235252,-1.074760736,0.597773715
3.167500,0.620055427,0.000123599,0.000233688,-1.072348083,0.597372416
3.170000,0.617455147,0.000122327,0.000232018,-1.069804924,0.596909465
3.172500,0.614722890,0.000120988,0.000230242,-1.067132849,0.596385606
3.175000,0.611860338,0.000119583,0.000228363,-1.064333564,0.595801590
3.177500,0.608869272,0.000118114,0.000226381,-1.061408889,0.595158176
3.180000,0.605751562,0.000116583,0.000224297,-1.058360756,0.594456128
3.182500,0.602509173,0.000114993,0.000222113,-1.055191216,0.593696220
3.185000,0.599144162,0.000113345,0.000219831,-1.051902437,0.592879235
3.187500,0.595658677,0.000111642,0.000217452,-1.048496707,0.592005966
3.190000,0.592054956,0.000109887,0.000214978,-1.044976438,0.591077219
3.192500,0.588335328,0.000108081,0.000212410,-1.041344162,0.590093816
3.195000,0.584502208,0.000106228,0.000209752,-1.037602540,0.589056590
3.197500,0.580558103,0.000104331,0.000207004,-1.033754358,0.587966393
3.200000,0.576505603,0.000102391,0.000204169,-1.029802533,0.586824096
3.202500,0.572347387,0.000100411,0.000201250,-1.025750112,0.585630589
3.205000,0.568086219,0.000098395,0.000198248,-1.021600277,0.584386786
3.207500,0.563724948,0.000096345,0.000195166,-1.017356343,0.583093625
3.210000,0.559266507,0.000094263,0.000192006,-1.013021763,0.581752071
3.212500,0.554713911,0.000092154,0.000188771,-1.008600130,0.580363118
3.215000,0.550070259,0.000090019,0.000185464,-1.004095178,0.578927793
3.217500,0.545338730,0.000087861,0.000182086,-0.999510781,0.577447154
3.220000,0.540522586,0.000085684,0.000178643,-0.994850961,0.575922302
3.222500,0.535625167,0.000083489,0.000175135,-0.990119884,0.574354372
3.225000,0.530649893,0.000081281,0.000171566,-0.985321864,0.572744548
3.227500,0.525600261,0.000079062,0.000167939,-0.980461366,0.571094057
3.230000,0.520479848,0.000076834,0.000164257,-0.975543005,0.569404176
3.232500,0.515292304,0.000074600,0.000160523,-0.970571548,0.567676238
3.235000,0.510041359,0.000072363,0.000156740,-0.965551915,0.565911628
3.237500,0.504730815,0.000070126,0.000152912,-0.960489183,0.564111798
3.240000,0.499364547,0.000067891,0.000149042,-0.955388581,0.562278258
3.242500,0.493561469,0.000065421,0.000144744,-0.949811019,0.560452705
3.245000,0.488410295,0.000063342,0.000141005,-0.945007782,0.558698916
3.247500,0.482539415,0.000060907,0.000136653,-0.939415521,0.556813157
3.250000,0.476940740,0.000058624,0.000132477,-0.934158900,0.555037716
3.252500,0.471316690,0.000056365,0.000128285,-0.928906347,0.553232087
3.255000,0.465663843,0.000054125,0.000124076,-0.923653093,0.551394317
3.257500,0.459986325,0.000051909,0.000119856,-0.918405123,0.549526629
3.260000,0.454288531,0.000049717,0.000115626,-0.913168916,0.547631455
3.262500,0.448574930,0.000047552,0.000111392,-0.907951118,0.545711318
3.265000,0.442850054,0.000045415,0.000107156,-0.902758531,0.543768841
3.267500,0.437118496,0.000043308,0.000102923,-0.897598116,0.541806748
3.270000,0.431384910,0.000041233,0.000098696,-0.892476984,0.539827866
3.272500,0.425654011,0.000039191,0.000094480,-0.887402401,0.537835136
3.275000,0.419930568,0.000037183,0.000090277,-0.882381782,0.535831612
3.277500,0.414219407,0.000035211,0.000086092,-0.877422691,0.533820465
3.280000,0.408525408,0.000033276,0.000081928,-0.872532841,0.531804991
3.282500,0.402853505,0.000031379,0.000077790,-0.867720087,0.529788613
3.285000,0.397208682,0.000029521,0.000073680,-0.862992435,0.527774881
3.287500,0.391595977,0.000027702,0.000069603,-0.858358036,0.525767480
3.290000,0.386020481,0.000025924,0.000065562,-0.853825188,0.523770233
3.292500,0.380487337,0.000024187,0.000061561,-0.849402345,0.521787100
3.295000,0.375001747,0.000022491,0.000057604,-0.845098118,0.519822187
3.297500,0.369568975,0.000020838,0.000053694,-0.840921289,0.517879748
3.300000,0.364194352,0.000019227,0.000049835,-0.836880824,0.515964193
3.302500,0.358883289,0.000017659,0.000046031,-0.832985896,0.514080090
3.305000,0.353641293,0.000016133,0.000042285,-0.829245917,0.512232182
3.307500,0.348473986,0.000014651,0.000038602,-0.825670578,0.510425398
3.310000,0.343387134,0.000013213,0.000034984,-0.822269917,0.508664873
3.312500,0.338386696,0.000011817,0.000031436,-0.819054406,0.506955981
3.315000,0.333478883,0.000010465,0.000027962,-0.816035081,0.505304379
3.317500,0.328670254,0.000009157,0.000024565,-0.813223736,0.503716079
3.320000,0.323967861,0.000007893,0.000021251,-0.810633223,0.502197554
3.322500,0.319379484,0.000006672,0.000018025,-0.808277931,0.500755929
3.325000,0.314914040,0.000005497,0.000014891,-0.806174627,0.499399300
3.327500,0.310582374,0.000004366,0.000011856,-0.804344075,0.498137373
3.330000,0.306399084,0.000003283,0.000008930,-0.802814778,0.496982952
3.332500,0.302388741,0.000002252,0.000006129,-0.801635688,0.495957025
3.335000,0.298556905,0.000001271,0.000003455,-0.800817219,0.495065053
3.337500,0.294724628,0.000000297,0.000000792,-0.799993034,0.494161055
3.340000,0.290867021,-0.000000676,-0.000001875,-0.799110178,0.493224426
3.342500,0.286984505,-0.000001647,-0.000004546,-0.798166988,0.492255102
3.345000,0.283078442,-0.000002618,-0.000007221,-0.797163681,0.491253752
3.347500,0.279150272,-0.000003586,-0.000009899,-0.796100623,0.490221072
3.350000,0.275201471,-0.000004552,-0.000012579,-0.794978268,0.489157767
3.352500,0.271233557,-0.000005514,-0.000015261,-0.793797156,0.488064549
3.355000,0.267248083,-0.000006473,-0.000017943,-0.792557911,0.486942139
3.357500,0.263246640,-0.000007428,-0.000020625,-0.791261241,0.485791264
3.360000,0.259230856,-0.000008378,-0.000023306,-0.789907940,0.484612662
3.362500,0.255202393,-0.000009322,-0.000025985,-0.788498883,0.483407081
3.365000,0.251162945,-0.000010261,-0.000028661,-0.787035029,0.482175280
3.367500,0.247114240,-0.000011193,-0.000031334,-0.785517417,0.480918028
3.370000,0.243058040,-0.000012118,-0.000034002,-0.783947170,0.479636108
3.372500,0.238996133,-0.000013036,-0.000036664,-0.782325489,0.478330315
3.375000,0.234930340,-0.000013946,-0.000039320,-0.780653656,0.477001459
3.377500,0.230862509,-0.000014847,-0.000041967,-0.778933029,0.475650364
3.380000,0.226794515,-0.000015739,-0.000044607,-0.777165045,0.474277870
3.382500,0.222728258,-0.000016622,-0.000047236,-0.775351217,0.472884833
3.385000,0.218665666,-0.000017494,-0.000049855,-0.773493131,0.471472126
3.387500,0.214608687,-0.000018356,-0.000052461,-0.771592450,0.470040640
3.390000,0.210559294,-0.000019207,-0.000055055,-0.769650907,0.468591286
3.392500,0.206519478,-0.000020046,-0.000057635,-0.767670305,0.467124992
3.395000,0.202491254,-0.000020873,-0.000060200,-0.765652516,0.465642710
3.397500,0.198476652,-0.000021688,-0.000062748,-0.763599483,0.464145410
3.400000,0.194477720,-0.000022491,-0.000065279,-0.761513210,0.462634087
3.402500,0.190496522,-0.000023280,-0.000067792,-0.759395768,0.461109755
3.405000,0.186535137,-0.000024056,-0.000070285,-0.757249289,0.459573455
3.407500,0.182595656,-0.000024817,-0.000072758,-0.755075964,0.458026250
3.410000,0.178680182,-0.000025565,-0.000075208,-0.752878043,0.456469229
3.412500,0.174790827,-0.000026298,-0.000077636,-0.750657830,0.454903506
3.415000,0.170929712,-0.000027017,-0.000080039,-0.748417685,0.453330219
3.417500,0.167098967,-0.000027720,-0.000082417,-0.746160015,0.451750536
3.420000,0.163300723,-0.000028409,-0.000084769,-0.743887277,0.450165649
3.422500,0.159537118,-0.000029081,-0.000087093,-0.741601973,0.448576777
3.425000,0.155810292,-0.000029738,-0.000089389,-0.739306648,0.446985169
